source,target,assoc_examyear,relation
鄭吉祥,鄭之信,1462,son
鄭文裔,鄭致韶,1462,son
鄭熙啓,鄭吉祥,1462,son
金亨石,南鼎,1462,son-in-law
金仁民,金春卿,1462,son
金仲誠,金仁民,1462,son
金侅,金悌臣,1462,son
金利用,李瓊仝,1462,son-in-law
金化寧,金敬祖,1462,son
金化寧之妻父,金化寧,1462,son-in-law
金化寧之父,金化寧,1462,son
金孝敏,金良琠,1462,son
金季昌之妻父,金季昌,1462,son-in-law
金季昌之父,金季昌,1462,son
金季昌之父之妻父,金季昌之父,1462,son-in-law
金季昌之父之父,金季昌之父,1462,son
金居翼,金湄,1462,son
金敬祖之妻父,金敬祖,1462,son-in-law
金有暄,南允寶,1462,son-in-law
金湄,金運秋,1462,son
金湄之妻父,金湄,1462,son-in-law
金潚,尹達蒙,1462,son-in-law
金理恭,朴昭,1462,son-in-law
金自知,金侅,1462,son
金良琠之妻父,金良琠,1462,son-in-law
金貴知,李箴,1462,son-in-law
金錫我,裵縉,1462,son-in-law
金養中,全永齡,1462,son-in-law
丘次崇,丘致崑,1464,son
孫季敬,孫義和,1464,son
孫敏,孫比長,1464,son
孫義和,孫敏,1464,son
安璹,金義綱,1464,son-in-law
安處良之妻父,安處良,1464,son-in-law
安處良之父,安處良,1464,son
安處良之父之妻父,安處良之父,1464,son-in-law
安處良之父之父,安處良之父,1464,son
宋福山,李仁忠,1464,son-in-law
尹xx_#1205#_(金)之妻父,金嶟,1464,son-in-law
成達生,曺楶,1464,son-in-law
曺楶,曺幹,1464,son
曺由仁,曺楶,1464,son
朴居明之妻父,朴居明,1464,son-in-law
朴居明之父,朴居明,1464,son
朴居明之父之妻父,朴居明之父,1464,son-in-law
朴居明之父之父,朴居明之父,1464,son
朴秀林,李陸,1464,son-in-law
李公柔,李根健,1464,son-in-law
李墀,李陸,1464,son
李孝恭,李祐甫,1464,son
李恒全,金紐,1464,son-in-law
李操,孫比長,1464,son-in-law
李根健,李仁忠,1464,son
李續,李根健,1464,son
李貴山,李續,1464,son
梁好,梁漢達,1464,son
梁漢達,梁震孫,1464,son
梁漢達之妻父,梁漢達,1464,son-in-law
梁震孫之妻父,梁震孫,1464,son-in-law
沈xx_#1209#_(李祐甫)之妻父,李祐甫,1464,son-in-law
趙厚之,丘致崑,1464,son-in-law
趙大臨,金仲淹,1464,son-in-law
金九德,金五文,1464,son
金五文,金仲淹,1464,son
金仍,金嶟,1464,son
金仲淹,金紐,1464,son
金吉瑚,金義綱,1464,son
金吉瑚之妻父,金吉瑚,1464,son-in-law
金吉瑚之父,金吉瑚,1464,son
金生禹,孫敏,1464,son-in-law
金養中,曺幹,1464,son-in-law
丁xx_#1238#_(崔濡)之妻父,崔濡,1465,son-in-law
丘從直,丘達孫,1465,son
丘達孫之妻父,丘達孫,1465,son-in-law
元孝廉,元孟康,1465,son
全孝信,玄得利,1465,son-in-law
全念,趙元常,1465,son-in-law
卜僩,卜吾,1465,son
卜吾,卜承貞,1465,son
卜承貞之妻父,卜承貞,1465,son-in-law
卞xx(權愷之妻父),權愷,1465,son-in-law
吳時俊,朴叔暢,1465,son-in-law
吳曇,吳陟之,1465,son
吳穎達,吳陟之,1465,son-in-law
吳軸,趙溫之,1465,son-in-law
吳陟之,吳伯顔,1465,son
太應辰,卜吾,1465,son-in-law
宋允商,池達河,1465,son-in-law
宋有徵,金長訥,1465,son-in-law
尹韶,成晋,1465,son-in-law
崔xx_#1220#_(朴安阜)之妻父,朴安阜,1465,son-in-law
崔卜麟,崔道源,1465,son
崔哲寬之妻父,崔哲寬,1465,son-in-law
崔景溥,崔哲寬,1465,son
崔汝達,崔濡,1465,son
崔進明,崔汝達,1465,son
崔道源,崔景溥,1465,son
徐文翰,徐渡,1465,son
徐文翰之妻父,徐文翰,1465,son-in-law
徐沈,徐文翰,1465,son
徐鈞衡,徐沈,1465,son
成孝祥,成有守,1465,son
成有守,成晋,1465,son
成順祖,成俶,1465,son
房九成,房恂文,1465,son
房士良,房九成,1465,son
房恂文,房貴元,1465,son
房貴元之妻父,房貴元,1465,son-in-law
方xx_#1240#_(元孟康)之妻父,元孟康,1465,son-in-law
朴允厚,朴成陽,1465,son
朴成陽,朴沖武,1465,son
朴昕,朴叔暢,1465,son
朴春,崔汝達,1465,son-in-law
朴林彦,玄珪,1465,son-in-law
朴沖武,朴安阜,1465,son
朴瑔,朴孝元,1465,son
朴瑞生,朴瑔,1465,son
李之儉,李良錫,1465,son
李之儉之妻父,李之儉,1465,son-in-law
李之儉之父,李之儉,1465,son
李之盥,陳延平,1465,son-in-law
李乙珍,鄭冕,1465,son-in-law
李倫生,李老,1465,son
李原密,權偲,1465,son-in-law
李吉培,李圻,1465,son
李圻,李承寧,1465,son
李多林,鄭仁炯,1465,son-in-law
李孟智之妻父,李孟智,1465,son-in-law
李季恭之妻父,李季恭,1465,son-in-law
李季甸,李封,1465,son
李宜洽,鄭徽,1465,son-in-law
李從實,李季恭,1465,son
李從實之妻父,李從實,1465,son-in-law
李文漸,李從實,1465,son
李根健,李仁文,1465,son
李燧,吳伯顔,1465,son-in-law
李福生,成俶,1465,son-in-law
李緊,鄭适,1465,son-in-law
李繼宗之妻父,李繼宗,1465,son-in-law
李繼宗之父,李繼宗,1465,son
李繼宗之父之妻父,李繼宗之父,1465,son-in-law
李繼宗之父之父,李繼宗之父,1465,son
李老,李陽春,1465,son
李良錫之妻父,李良錫,1465,son-in-law
李長孝,李仁文,1465,son-in-law
李陽春,李孟智,1465,son
李陽春之妻父,李陽春,1465,son-in-law
柳江,李圻,1465,son-in-law
柳陽植,辛仲,1465,son-in-law
權偲,權挒,1465,son
權孟禧之妻父,權孟禧,1465,son-in-law
權恒,金洙,1465,son-in-law
權愷,權孟禧,1465,son
權愷,權季禧,1465,son
權旭,趙枰,1465,son-in-law
權祐,朴沖武,1465,son-in-law
權遑,權愷,1465,son
權關,趙益貞,1465,son-in-law
權顯,權遑,1465,son
池得禮,池達河,1465,son
池得禮之妻父,池得禮,1465,son-in-law
池浩,池繼潤,1465,son
池繼潤,池得禮,1465,son
玄王亮,玄用武,1465,son
玄珪,玄得利,1465,son
玄用武,玄珪,1465,son
申子建,李承寧,1465,son-in-law
申自守,鄭忠源,1465,son-in-law
趙云璲,房恂文,1465,son-in-law
趙元禧,趙枰,1465,son
趙匡德,權挒,1465,son-in-law
趙安平,趙溫之,1465,son
趙愼,趙安平,1465,son
趙溫之,趙益貞,1465,son
趙衷孫,趙元常,1465,son
辛xx(趙元禧之妻父),趙元禧,1465,son-in-law
辛壽聃,權季禧,1465,son-in-law
辛永孫,辛仲琚,1465,son
鄭克己,成有守,1465,son-in-law
鄭冕,鄭忠源,1465,son
鄭得和,朴瑔,1465,son-in-law
鄭得良,鄭冕,1465,son
鄭昌孫,鄭适,1465,son
鄭束,鄭仁炯,1465,son
鄭次恭,陳汝達,1465,son-in-law
鄭次溫,徐渡,1465,son-in-law
鄭而宋,鄭徽,1465,son
鄭而宋之妻父,鄭而宋,1465,son-in-law
鄭賙,鄭而宋,1465,son
金三老,李封,1465,son-in-law
金堙,朴孝元,1465,son-in-law
金安生,金長訥,1465,son
金洙,金礪石,1465,son
金益齡,金礪石,1465,son-in-law
金致知,崔景溥,1465,son-in-law
金達孫,金洙,1465,son
金閱,金達孫,1465,son
陳延平,陳汝達,1465,son
陳遵,陳延平,1465,son
任元濬,任士洪,1466,son
兪元老之父,兪元老,1466,son
兪元老之父之妻父,兪元老之父,1466,son-in-law
兪元老之父之父,兪元老之父,1466,son
劉祐,權瞻,1466,son-in-law
南季瑛,南蓀,1466,son
南蓀,南潤宗,1466,son
南蓀之妻父,南蓀,1466,son-in-law
南輊,南季堂,1466,son
吳亨之妻父,吳亨,1466,son-in-law
吳亨之父,吳亨,1466,son
吳亨之父之妻父,吳亨之父,1466,son-in-law
吳亨之父之父,吳亨之父,1466,son
吳粹,李堪,1466,son-in-law
呂宗敬,南季堂,1466,son-in-law
安知歸,安琛,1466,son
安知歸,安瑚,1466,son
安純,金遵禮,1466,son-in-law
尹惇,尹繼興,1466,son
尹繼興,尹晳,1466,son
尹䋁,鄭繼韶,1466,son-in-law
崔恒,崔永潾,1466,son
崔源濬,趙瑞安,1466,son-in-law
愼詮,愼承善,1466,son
慶智,慶由善,1466,son
慶由善,慶俊,1466,son
慶習,慶智,1466,son
慶餘,尹晳,1466,son-in-law
文敍,金彦莘,1466,son-in-law
朴琿,南潤宗,1466,son-in-law
朴義甫,兪元老,1466,son-in-law
朴遂良,金季衡,1466,son-in-law
李三奇,李仁錫,1466,son
李三老,慶俊,1466,son-in-law
李佐,李三奇,1466,son
李侗,李吉安,1466,son
李吉安,李堪,1466,son
李塾,盧公弼,1466,son-in-law
李好謙,權侹,1466,son-in-law
李孝林,崔永潾,1466,son-in-law
李孟畛,金自行,1466,son-in-law
李季孫,趙淑,1466,son-in-law
李守哲,安琛,1466,son-in-law
李守綱,權摯,1466,son-in-law
李廷碩,李侗,1466,son
李思安,李佐,1466,son
李承孫,尹繼興,1466,son-in-law
李有生之妻父,李有生,1466,son-in-law
李有生之父,李有生,1466,son
李有生之父之妻父,李有生之父,1466,son-in-law
李有生之父之父,李有生之父,1466,son
李橧,楊師悌,1466,son-in-law
李璆,愼承善,1466,son-in-law
李示+干,申瀞,1466,son-in-law
李衡,洪亨用,1466,son-in-law
李㝓,任士洪,1466,son-in-law
林命山,李三奇,1466,son-in-law
柳仲發,柳自汾,1466,son-in-law
柳興德,金安繼,1466,son-in-law
柳陽植,柳自汾,1466,son
楊元格,楊美,1466,son
楊師悌,楊守泗,1466,son
楊美,楊師悌,1466,son
權摯,權侹,1466,son
權瞻,楊守泗,1466,son-in-law
權瞻,權體,1466,son
權紹,李吉安,1466,son-in-law
權踐,權瞻,1466,son
權踶,權摯,1466,son
權近,權踐,1466,son
權體之妻父,權體,1466,son-in-law
洪亨用,洪義達,1466,son
洪汝方,洪亨用,1466,son
洪燕山,金從舜,1466,son-in-law
洪福邦,慶由善,1466,son-in-law
申仁老,趙元卿,1466,son-in-law
申叔舟,申瀞,1466,son
盧思愼,盧公弼,1466,son
許薰,金仲演,1466,son-in-law
趙元壽,李仁錫,1466,son-in-law
趙崇珍,趙瑤,1466,son
趙廣,趙崇珍,1466,son
趙瑞安,趙淑,1466,son
趙瑤,趙元卿,1466,son
鄭珣,鄭繼韶,1466,son
鄭繼韶,鄭而恭,1466,son
鄭而恭之妻父,鄭而恭,1466,son-in-law
鄭賜,金貞用,1466,son-in-law
鄭達漢,鄭珣,1466,son
金兪甫,趙瑤,1466,son-in-law
金利亨,金龜,1466,son
金利亨之妻父,金利亨,1466,son-in-law
金利亨之父,金利亨,1466,son
金哲鈞,安瑚,1466,son-in-law
金子鏗,金季衡,1466,son
金孟節之妻父,金孟節,1466,son-in-law
金季誠,金從舜,1466,son
金安繼,金彦莘,1466,son
金宗淑,洪義達,1466,son-in-law
金張,金貞用,1466,son
金從舜,金致運,1466,son
金德崇,金貴誠,1466,son
金文尙,金遵禮,1466,son
金晊,金自行,1466,son
金溫之妻父,金溫,1466,son-in-law
金溫之父,金溫,1466,son
金溫之父之妻父,金溫之父,1466,son-in-law
金溫之父之父,金溫之父,1466,son
金禮源之妻父,金禮源,1466,son-in-law
金禮源之父,金禮源,1466,son
金禮源之父之妻父,金禮源之父,1466,son-in-law
金禮源之父之父,金禮源之父,1466,son
金稛,金季誠,1466,son
金綏,金晊,1466,son
金自行,金仲演,1466,son
金貴誠,金安繼,1466,son
金遵禮,金孟節,1466,son
金銖,金文尙,1466,son
金龜之妻父,金龜,1466,son-in-law
閔悃,金致運,1466,son-in-law
陳祉之妻父,陳祉,1466,son-in-law
陳祉之父,陳祉,1466,son
陳祉之父之妻父,陳祉之父,1466,son-in-law
陳祉之父之父,陳祉之父,1466,son
韓汝升之妻父,韓汝升,1466,son-in-law
韓汝升之父,韓汝升,1466,son
韓汝升之父之妻父,韓汝升之父,1466,son-in-law
韓汝升之父之父,韓汝升之父,1466,son
元尙明,元良輔,1468,son
元尙明之妻父,元尙明,1468,son-in-law
元理,元尙明,1468,son
元良輔之妻父,元良輔,1468,son-in-law
元蕆,元理,1468,son
全務,崔汝南,1468,son-in-law
兪尙智,兪造,1468,son
南啓明,鄭晣,1468,son-in-law
嚴俊,嚴有溫,1468,son
嚴克仁,嚴松壽,1468,son
嚴有溫,嚴克仁,1468,son
奇應德,鄭以忠,1468,son-in-law
孫億,孫壽齡,1468,son
孫壽齡,孫昌,1468,son
孫希孟,崔信漢,1468,son-in-law
孫昌之妻父,孫昌,1468,son-in-law
孫有文,孫顧,1468,son
孫有文之妻父,孫有文,1468,son-in-law
孫有文之父,孫有文,1468,son
孫若水,孫億,1468,son
宋仁昌,金悰,1468,son-in-law
尹汴,楊子由,1468,son-in-law
崔仁浩,崔汝南,1468,son
崔俯,嚴克仁,1468,son-in-law
崔俯,楊淵,1468,son-in-law
崔哲,崔季魯,1468,son
崔季魯,崔自進,1468,son
崔宣,許樞,1468,son-in-law
崔斯廣,崔仁浩,1468,son
崔汝南,崔洙,1468,son
崔自進,崔信漢,1468,son
崔自進之妻父,崔自進,1468,son-in-law
康得和,康生敏,1468,son
康生敏,康耆,1468,son
康耆,康致誠,1468,son
張季淵,張隣臣,1468,son
張季淵之父,張季淵,1468,son
張隣臣之妻父,張隣臣,1468,son-in-law
成順祖,成健,1468,son
於宗顯,沈家甫,1468,son-in-law
朴堅之妻父,朴堅,1468,son-in-law
朴尙文,朴旅,1468,son
朴恒進,朴精孫,1468,son
朴恒進之妻父,朴恒進,1468,son-in-law
朴恒進之父,朴恒進,1468,son
朴悌順之妻父,朴悌順,1468,son-in-law
朴旅,朴堅,1468,son
朴旅之妻父,朴旅,1468,son-in-law
朴琮,朴尙文,1468,son
朴益林,朴悌順,1468,son
朴精孫之妻父,朴精孫,1468,son-in-law
朴肄,金克,1468,son-in-law
朴致仁,柳子光,1468,son-in-law
李九寬,李枰,1468,son
李九寬之妻父,李九寬,1468,son-in-law
李伯謙,李末丁,1468,son
李叔平,金崙,1468,son-in-law
李孟浩,李仁亨,1468,son-in-law
李季畹,李垾,1468,son
李崇之,金仲孫,1468,son-in-law
李廷堅,李衡,1468,son
李携,鄭麟趾,1468,son-in-law
李晨,李九寬,1468,son
李末丁,李淑璜,1468,son
李枰之妻父,李枰,1468,son-in-law
李桂乙,李晨,1468,son
李毓,李廷堅,1468,son
李淑璜之妻父,李淑璜,1468,son-in-law
李瀹,金貴諴,1468,son-in-law
李瑈,鄭顯祖,1468,son-in-law
李美,李仁亨,1468,son
李義堅,康致誠,1468,son-in-law
李芳遠,李補,1468,son
李茂昌,李㝓,1468,son-in-law
李衡,李從允,1468,son
李補,李㝓,1468,son
李㝓,李徠,1468,son
林乾之妻父,林乾,1468,son-in-law
林達,林乾,1468,son
林達之妻父,林達,1468,son-in-law
林達之父,林達,1468,son
柳士祗,柳常,1468,son
柳士祗之妻父,柳士祗,1468,son-in-law
柳壽昌,柳陽春,1468,son
柳容義,柳湑,1468,son
柳沔,柳斗明,1468,son
柳湑,柳壽昌,1468,son
柳滸,柳士祗,1468,son
柳規,柳子光,1468,son
楊嗣輔,楊淵,1468,son
楊淵,楊子由,1468,son
楊首生,楊嗣輔,1468,son
權擬,柳常,1468,son-in-law
權明理,李衡,1468,son-in-law
權景行,柳陽春,1468,son-in-law
權溫,李徠,1468,son-in-law
權綸,權懼,1468,son
沈仲恩,崔洙,1468,son-in-law
沈孟恩,沈家甫,1468,son
河敬履,孫壽齡,1468,son-in-law
洪敍疇,洪濱,1468,son
洪敍疇之妻父,洪敍疇,1468,son-in-law
洪濱之妻父,洪濱,1468,son-in-law
牟恂,孫顧,1468,son-in-law
玄珪,柳壽昌,1468,son-in-law
玉沽,康耆,1468,son-in-law
禹導,李美,1468,son-in-law
許愭,許樞,1468,son
許案,嚴松壽,1468,son-in-law
許樞,許葟,1468,son
許樞,金舜臣,1468,son-in-law
許錦,許愭,1468,son
趙瑜,趙達生,1468,son
趙瑜之妻父,趙瑜,1468,son-in-law
趙瑜之父,趙瑜,1468,son
趙達生之妻父,趙達生,1468,son-in-law
郭汾,許葟,1468,son-in-law
鄭以忠,鄭晣,1468,son
鄭存,鄭以忠,1468,son
鄭麟晋,鄭存,1468,son
鄭麟趾,鄭顯祖,1468,son
金xx(權綸之妻父),權綸,1468,son-in-law
金xx_#1295#_(權懼)之妻父,權懼,1468,son-in-law
金乙財,金示+吳,1468,son
金國光,李垾,1468,son-in-law
金國光,金克忸,1468,son
金天益,金德崇,1468,son
金崇禮,金瑄,1468,son-in-law
金德崇,金貴諴,1468,son
金惟精,金乙財,1468,son
金承友,李從允,1468,son-in-law
金攸,金舜臣,1468,son
金示+吳,金仲孫,1468,son
金示+吳之妻父,金示+吳,1468,son-in-law
金自知,金攸,1468,son
金舜臣,金崙,1468,son
金貴諴,金悰,1468,son
金遇賢,金瑄,1468,son
金遇賢之妻父,金遇賢,1468,son-in-law
金遇賢之父,金遇賢,1468,son
閔逍,李季畹,1468,son-in-law
韓磌,成健,1468,son-in-law
韓雍,李末丁,1468,son-in-law
黃允亨之妻父,黃允亨,1468,son-in-law
黃坤,黃允亨,1468,son
黃淵,兪造,1468,son-in-law
元四端,元穎,1469,son
元天常,元湜,1469,son
元湜,元四端,1469,son
南尙治,金漢哲,1469,son-in-law
南用信,洪自阿,1469,son-in-law
南秀文,安晋生,1469,son-in-law
吳先敬,吳孟童,1469,son
吳孟童,吳有信,1469,son
姜國興,姜行,1469,son
姜子愼,姜居孝,1469,son
姜宗德,姜子愼,1469,son
姜思近,姜國興,1469,son
姜淮伯,姜宗德,1469,son
姜行,姜文會,1469,son
姜贇,崔澄,1469,son-in-law
安孟毅,崔蓋地,1469,son-in-law
安自立,安晋生,1469,son
安進,柳孝章,1469,son-in-law
宋光善,金懷允,1469,son-in-law
宋克己,宋愉,1469,son
宋愉,宋繼祀,1469,son
宋昌之妻父,宋昌,1469,son-in-law
宋昌之父,宋昌,1469,son
宋昌之父之妻父,宋昌之父,1469,son-in-law
宋昌之父之父,宋昌之父,1469,son
宋繼祀,宋順年,1469,son
尹垠,金琚,1469,son-in-law
尹登俊,金直孫,1469,son-in-law
崔僩,崔澄,1469,son
崔全興,崔蓋地,1469,son
崔善問,吳有信,1469,son-in-law
崔善問,崔漢侯,1469,son
崔深,崔全興,1469,son-in-law
崔益命,崔進江,1469,son
崔進江,崔全興,1469,son
張世昌,張綱,1469,son
張希文,張世昌,1469,son
張漢弼之妻父,張漢弼,1469,son-in-law
張漢弼之父,張漢弼,1469,son
張漢弼之父之妻父,張漢弼之父,1469,son-in-law
張漢弼之父之父,張漢弼之父,1469,son
張耉,張希文,1469,son
文xx(姜行之妻父),姜行,1469,son-in-law
曺變安,曺碩輔,1469,son
朴仲信,朴始行,1469,son
朴元順之妻父,朴元順,1469,son-in-law
朴元順之父,朴元順,1469,son
朴元順之父之妻父,朴元順之父,1469,son-in-law
朴元順之父之父,朴元順之父,1469,son
朴參,李繼孫,1469,son-in-law
朴始行之妻父,朴始行,1469,son-in-law
朴崇地之妻父,朴崇地,1469,son-in-law
朴崇地之父,朴崇地,1469,son
朴崇地之父之妻父,朴崇地之父,1469,son-in-law
朴崇地之父之父,朴崇地之父,1469,son
朴維,朴思東,1469,son
李xx(張世昌之妻父),張世昌,1469,son-in-law
李xx(李克孝之妻父),李克孝,1469,son-in-law
李xx_#1322#_(金世臣)之妻父,金世臣,1469,son-in-law
李佗,李繼孫,1469,son
李倚,李枚,1469,son
李傅春,朴思東,1469,son-in-law
李克孝,李宗顥,1469,son
李克明,李麟鳳,1469,son
李壽山,李宗顥,1469,son-in-law
李廷俌,李佗,1469,son
李承先,元穎,1469,son-in-law
李文興之妻父,李文興,1469,son-in-law
李枚,李克孝,1469,son
李秩,姜居孝,1469,son-in-law
李綱,曺碩輔,1469,son-in-law
李繼孫,李箴B,1469,son
李菊,李文興,1469,son
李菊之妻父,李菊,1469,son-in-law
李蟠,姜子愼,1469,son-in-law
李麟鳳,李菊,1469,son
柳元顯,柳衡,1469,son
柳彭壽,金錫元,1469,son-in-law
柳承順,蔡申保,1469,son-in-law
柳衡,柳孝章,1469,son
柳鎭,柳元顯,1469,son
權以順,蔡壽,1469,son-in-law
洪元淑,洪自阿,1469,son
洪尙溥,洪齡,1469,son
洪汝簡,金備,1469,son-in-law
洪禹瑞,張綱,1469,son-in-law
洪載,崔漢侯,1469,son-in-law
洪齡,洪元淑,1469,son
皇甫仁,洪元淑,1469,son-in-law
羅殷,元四端,1469,son-in-law
蔡怡,柳衡,1469,son-in-law
蔡泳,蔡綸,1469,son
蔡申保,蔡壽,1469,son
蔡綸,蔡申保,1469,son
許樞,許菖,1469,son
趙璿,許菖,1469,son-in-law
鄭提,吳孟童,1469,son-in-law
鄭英輔之妻父,鄭英輔,1469,son-in-law
鄭英輔之父,鄭英輔,1469,son
鄭英輔之父之妻父,鄭英輔之父,1469,son-in-law
鄭英輔之父之父,鄭英輔之父,1469,son
鄭鎭,金從直,1469,son-in-law
金備,金世臣,1469,son
金允,姜文會,1469,son-in-law
金允溫之妻父,金允溫,1469,son-in-law
金允溫之父,金允溫,1469,son
金允溫之父之妻父,金允溫之父,1469,son-in-law
金允溫之父之父,金允溫之父,1469,son
金光敍,金璫,1469,son
金子鏗,金伯衡,1469,son
金孟獻,宋順年,1469,son-in-law
金學禮,金琚,1469,son
金宗興,宋繼祀,1469,son-in-law
金從直,金楣,1469,son
金懷允,金直孫,1469,son
金楣之妻父,金楣,1469,son-in-law
金永命,金漢哲,1469,son
金永年,金伯衡,1469,son-in-law
金沖漢,金繩,1469,son
金琚,金錫元,1469,son
金璫,金懷允,1469,son
金繩,金從直,1469,son
金自知,金備,1469,son
金致濟之妻父,金致濟,1469,son-in-law
金致濟之父,金致濟,1469,son
金致濟之父之妻父,金致濟之父,1469,son-in-law
金致濟之父之父,金致濟之父,1469,son
金趨庭,金學禮,1469,son
黃命孫,李箴,1469,son-in-law
